"MOLECULE","Prediction"
"ACT6_M_129975",14.9219
"ACT6_M_129976",2.7001
"ACT6_M_129977",5.65557
"ACT6_M_129978",2.13641
"ACT6_M_129979",7.51253
"ACT6_M_129982",5.36724
"ACT6_M_129984",4.08996
"ACT6_M_129986",-2.28642
"ACT6_M_129987",-4.06453
"ACT6_M_129988",-12.0944
"ACT6_M_129990",-3.85671
"ACT6_M_129991",-11.4824
"ACT6_M_129994",-6.75629
"ACT6_M_129996",-15.2967
"ACT6_M_130002",-4.17694
"ACT6_M_130003",-5.58261
"ACT6_M_130011",4.00988
"ACT6_M_130013",6.69251
"ACT6_M_130018",-6.96098
"ACT6_M_130021",-4.61842
"ACT6_M_130023",6.5609
"ACT6_M_130024",-7.48372
"ACT6_M_130026",-3.55736
"ACT6_M_130027",-2.50704
"ACT6_M_130028",-7.09802
"ACT6_M_130029",-9.6523
"ACT6_M_130030",1.55656
"ACT6_M_130033",2.00705
"ACT6_M_130037",-6.96836
"ACT6_M_130038",-11.5004
"ACT6_M_130039",-3.7229
"ACT6_M_130040",-3.54606
"ACT6_M_130043",1.94967
"ACT6_M_130044",0.226767
"ACT6_M_130045",-5.37331
"ACT6_M_130046",-1.77902
"ACT6_M_130047",-5.96367
"ACT6_M_130048",-9.10514
"ACT6_M_130049",-5.31549
"ACT6_M_130050",-1.28704
"ACT6_M_130051",-6.21141
"ACT6_M_130052",0.464767
"ACT6_M_130053",-1.52287
"ACT6_M_130054",-5.25848
"ACT6_M_130055",-2.4389
"ACT6_M_130056",-5.15304
"ACT6_M_130057",-5.55153
"ACT6_M_130058",-6.20403
"ACT6_M_130059",-3.74269
"ACT6_M_130060",-1.04921
"ACT6_M_130061",3.49213
"ACT6_M_130062",-3.2656
"ACT6_M_130064",-10.3502
"ACT6_M_130065",-8.61466
"ACT6_M_130066",1.09497
"ACT6_M_130067",-9.7619
"ACT6_M_130069",-4.10476
"ACT6_M_130071",-1.14307
"ACT6_M_130072",-4.10064
"ACT6_M_130073",-1.51492
"ACT6_M_130075",-7.88766
"ACT6_M_130076",-6.39842
"ACT6_M_130078",-9.37165
"ACT6_M_130079",-7.49096
"ACT6_M_130080",-2.91276
"ACT6_M_130083",-2.16134
"ACT6_M_130084",-4.12313
"ACT6_M_130085",-6.87265
"ACT6_M_130087",-1.13154
"ACT6_M_130090",-3.61516
"ACT6_M_130091",-2.75118
"ACT6_M_130095",0.705801
"ACT6_M_130096",-9.71005
"ACT6_M_130097",-9.30051
"ACT6_M_130098",-10.2161
"ACT6_M_130099",-9.31665
"ACT6_M_130100",-2.49365
"ACT6_M_130101",-7.94538
"ACT6_M_130102",-7.98206
"ACT6_M_130103",-5.4884
"ACT6_M_130104",-5.07709
"ACT6_M_130106",3.79271
"ACT6_M_130108",-1.95791
"ACT6_M_130109",1.16758
"ACT6_M_130111",1.19397
"ACT6_M_130112",-3.64899
"ACT6_M_130113",6.06719
"ACT6_M_130114",6.06719
"ACT6_M_130115",-2.28626
"ACT6_M_130116",-8.7104
"ACT6_M_130117",-5.1103
"ACT6_M_130118",-1.6466
"ACT6_M_130119",5.5731
"ACT6_M_130120",12.8786
"ACT6_M_130121",-5.19614
"ACT6_M_130122",-3.50489
"ACT6_M_130123",-4.25933
"ACT6_M_130124",-4.77165
"ACT6_M_130125",1.61627
"ACT6_M_130129",-6.22897
"ACT6_M_130130",1.74154
"ACT6_M_130131",-6.1909
"ACT6_M_130132",0.267018
"ACT6_M_130133",-3.33658
"ACT6_M_130134",1.35491
"ACT6_M_130135",-5.69178
"ACT6_M_130136",-7.42616
"ACT6_M_130137",-3.85446
"ACT6_M_130138",-9.38586
"ACT6_M_130142",-2.08878
"ACT6_M_130143",-2.10236
"ACT6_M_130144",0.263182
"ACT6_M_130146",0.283856
"ACT6_M_130148",1.01331
"ACT6_M_130149",-4.85489
"ACT6_M_130151",-6.49922
"ACT6_M_130158",4.66727
"ACT6_M_130160",6.33873
"ACT6_M_130161",-4.12852
"ACT6_M_130162",3.94806
"ACT6_M_130163",-2.0939
"ACT6_M_130164",-1.09161
"ACT6_M_130166",-2.13348
"ACT6_M_130169",-0.76691
"ACT6_M_130170",-2.73211
"ACT6_M_130172",-3.53909
"ACT6_M_130174",1.74011
"ACT6_M_130175",-3.0475
"ACT6_M_130176",-3.04751
"ACT6_M_130180",-4.42276
"ACT6_M_130181",-4.1583
"ACT6_M_130184",0.855256
"ACT6_M_130185",-0.718279
"ACT6_M_130186",-1.39016
"ACT6_M_130187",-4.11916
"ACT6_M_130188",-5.49451
"ACT6_M_130189",-7.80736
"ACT6_M_130192",-0.201152
"ACT6_M_130193",-7.56736
"ACT6_M_130196",-4.57457
"ACT6_M_130197",-4.92186
"ACT6_M_130198",2.20579
"ACT6_M_130199",-2.48576
"ACT6_M_130200",-5.57435
"ACT6_M_130202",12.0946
"ACT6_M_130203",7.98484
"ACT6_M_130204",6.51416
"ACT6_M_130206",11.4596
"ACT6_M_130207",12.61
"ACT6_M_130208",5.31475
"ACT6_M_130209",12.2853
"ACT6_M_130210",7.17813
"ACT6_M_130211",11.7923
"ACT6_M_130212",6.82131
"ACT6_M_130215",6.3558
"ACT6_M_130217",14.1954
"ACT6_M_130218",-2.37758
"ACT6_M_130219",0.0635558
"ACT6_M_130221",-2.78354
"ACT6_M_130222",-1.26692
"ACT6_M_130223",-8.74018
"ACT6_M_130227",-10.192
"ACT6_M_130228",-0.947437
"ACT6_M_130229",-4.68439
"ACT6_M_130230",-2.79739
"ACT6_M_130233",-7.17879
"ACT6_M_130238",-10.7813
"ACT6_M_130240",-3.89103
"ACT6_M_130242",11.37
"ACT6_M_130243",-0.199671
"ACT6_M_130249",-6.96342
"ACT6_M_130250",3.18757
"ACT6_M_130256",5.27762
"ACT6_M_130257",-4.31403
"ACT6_M_130258",5.12004
"ACT6_M_130259",6.38284
"ACT6_M_130260",-13.1042
"ACT6_M_130262",-5.0744
"ACT6_M_130263",0.460409
"ACT6_M_130265",1.3001
"ACT6_M_130267",-7.18515
"ACT6_M_130268",0.809125
"ACT6_M_130269",-6.74392
"ACT6_M_130272",1.72486
"ACT6_M_130274",7.01208
"ACT6_M_130275",-1.22416
"ACT6_M_130276",1.43516
"ACT6_M_130288",-1.21982
"ACT6_M_130289",1.08787
"ACT6_M_130291",-1.43826
"ACT6_M_130294",-5.06848
"ACT6_M_130295",-5.06848
"ACT6_M_130297",-1.21735
"ACT6_M_130298",-0.268445
"ACT6_M_130302",-1.44055
"ACT6_M_130303",-1.69522
"ACT6_M_130304",-2.86941
"ACT6_M_130305",-7.14415
"ACT6_M_130306",-2.63564
"ACT6_M_130307",-1.70439
"ACT6_M_130310",-1.45919
"ACT6_M_130312",2.83243
"ACT6_M_130313",-1.03457
"ACT6_M_130317",2.27961
"ACT6_M_130320",-1.37394
"ACT6_M_130322",-1.37395
"ACT6_M_130323",1.94197
"ACT6_M_130325",1.69953
"ACT6_M_130326",1.69953
"ACT6_M_130328",0.716066
"ACT6_M_130329",2.01387
"ACT6_M_130330",1.06191
"ACT6_M_130331",1.06191
"ACT6_M_130333",6.06294
"ACT6_M_130336",2.60057
"ACT6_M_130337",3.70279
"ACT6_M_130339",3.76938
"ACT6_M_130344",6.48024
"ACT6_M_130345",3.72482
"ACT6_M_130349",-0.0626771
"ACT6_M_130350",-1.10177
"ACT6_M_130351",-0.596149
"ACT6_M_130352",-2.55422
"ACT6_M_130353",-2.74641
"ACT6_M_130354",-2.72695
"ACT6_M_130357",3.99517
"ACT6_M_130358",-2.67916
"ACT6_M_130360",2.36386
"ACT6_M_130361",-11.8233
"ACT6_M_130362",-10.8997
"ACT6_M_130366",-10.1314
"ACT6_M_130367",2.45131
"ACT6_M_130368",-0.596717
"ACT6_M_130372",-3.93703
"ACT6_M_130375",-2.70753
"ACT6_M_130377",0.956704
"ACT6_M_130380",3.99308
"ACT6_M_130388",-7.77502
"ACT6_M_130389",-7.72279
"ACT6_M_130390",-6.34918
"ACT6_M_130393",-4.6086
"ACT6_M_130394",-5.1106
"ACT6_M_130397",-9.52427
"ACT6_M_130400",0.0731868
"ACT6_M_130401",-7.78116
"ACT6_M_130403",0.00181927
"ACT6_M_130409",2.30715
"ACT6_M_130411",-2.58066
"ACT6_M_130412",-5.07773
"ACT6_M_130413",-3.18005
"ACT6_M_130417",-1.99219
"ACT6_M_130418",-2.36573
"ACT6_M_130421",-8.10603
"ACT6_M_130422",-3.70779
"ACT6_M_130423",-5.96904
"ACT6_M_130427",-5.50213
"ACT6_M_130430",-9.20003
"ACT6_M_130431",-0.418949
"ACT6_M_130432",-16.4051
"ACT6_M_130434",-0.737296
"ACT6_M_130435",-6.32605
"ACT6_M_130436",2.98879
"ACT6_M_130437",4.61725
"ACT6_M_130438",2.73843
"ACT6_M_130439",1.13301
"ACT6_M_130440",-0.406293
"ACT6_M_130441",3.54808
"ACT6_M_130442",5.72589
"ACT6_M_130443",7.98601
"ACT6_M_130444",4.56058
"ACT6_M_130445",3.98426
"ACT6_M_130446",7.03745
"ACT6_M_130447",0.544222
"ACT6_M_130448",-8.89557
"ACT6_M_130454",-2.75555
"ACT6_M_130456",1.20537
"ACT6_M_130461",-5.39178
"ACT6_M_130463",-1.48098
"ACT6_M_130466",3.27654
"ACT6_M_130467",0.297628
"ACT6_M_130471",3.44999
"ACT6_M_130472",0.299514
"ACT6_M_130473",4.72092
"ACT6_M_130475",-8.76614
"ACT6_M_130476",-0.120021
"ACT6_M_130478",-3.76395
"ACT6_M_130480",-5.47369
"ACT6_M_130481",-7.77804
"ACT6_M_130483",1.332
"ACT6_M_130485",-18.8219
"ACT6_M_130487",1.27297
"ACT6_M_130489",1.56088
"ACT6_M_130490",8.19412
"ACT6_M_130491",4.12208
"ACT6_M_130493",0.974111
"ACT6_M_130494",-2.82378
"ACT6_M_130501",-5.30656
"ACT6_M_130503",-0.856193
"ACT6_M_130505",-2.19725
"ACT6_M_130508",2.92094
"ACT6_M_130514",-4.39668
"ACT6_M_130517",-0.386668
"ACT6_M_130520",-3.50934
"ACT6_M_130522",-0.181149
"ACT6_M_130523",-0.343058
"ACT6_M_130527",0.234013
"ACT6_M_130534",-3.97975
"ACT6_M_130536",-9.19687
"ACT6_M_130538",-7.45334
"ACT6_M_130539",-7.58923
"ACT6_M_130540",-7.22093
"ACT6_M_130541",-7.94444
"ACT6_M_130542",-7.73737
"ACT6_M_130543",-3.87944
"ACT6_M_130544",-6.1073
"ACT6_M_130545",-4.95411
"ACT6_M_130546",-6.19731
"ACT6_M_130547",-4.30859
"ACT6_M_130548",-6.72213
"ACT6_M_130549",-1.49536
"ACT6_M_130550",0.207106
"ACT6_M_130551",4.34722
"ACT6_M_130552",3.18885
"ACT6_M_130553",-5.39815
"ACT6_M_130554",-1.41133
"ACT6_M_130558",-3.48364
"ACT6_M_130560",-0.616986
"ACT6_M_130563",2.14853
"ACT6_M_130564",-4.15717
"ACT6_M_130565",12.8929
"ACT6_M_130566",13.4527
"ACT6_M_130567",5.70685
"ACT6_M_130568",6.0388
"ACT6_M_130569",8.71136
"ACT6_M_130570",9.04331
"ACT6_M_130572",8.38185
"ACT6_M_130573",8.91542
"ACT6_M_130574",-1.50963
"ACT6_M_130575",-0.210203
"ACT6_M_130577",-1.98768
"ACT6_M_130579",1.47265
"ACT6_M_130589",5.73364
"ACT6_M_130591",-1.91815
"ACT6_M_130592",-3.84241
"ACT6_M_130599",-8.5429
"ACT6_M_130601",-2.37326
"ACT6_M_130602",-2.12085
"ACT6_M_130604",4.00468
"ACT6_M_130605",4.00467
"ACT6_M_130609",2.42907
"ACT6_M_130610",1.63208
"ACT6_M_130611",0.39469
"ACT6_M_130612",-0.943373
"ACT6_M_130614",-2.82717
"ACT6_M_130615",9.41778
"ACT6_M_130616",-0.960997
"ACT6_M_130619",-10.3372
"ACT6_M_130620",-8.4868
"ACT6_M_130621",-9.37961
"ACT6_M_130623",-7.28385
"ACT6_M_130626",-5.66676
"ACT6_M_130628",-12.0707
"ACT6_M_130636",-1.62093
"ACT6_M_130637",-1.52635
"ACT6_M_130643",0.0728778
"ACT6_M_130644",-7.66319
"ACT6_M_130645",6.11984
"ACT6_M_130646",4.33944
"ACT6_M_130647",-6.27627
"ACT6_M_130648",-0.78063
"ACT6_M_130656",0.498072
"ACT6_M_130659",-2.72386
"ACT6_M_130664",-11.6476
"ACT6_M_130666",3.33717
"ACT6_M_130668",4.04295
"ACT6_M_130669",-0.307936
"ACT6_M_130670",3.23485
"ACT6_M_130671",-5.68119
"ACT6_M_130672",-1.84833
"ACT6_M_130673",-1.06324
"ACT6_M_130674",-5.33916
"ACT6_M_130675",-7.06698
"ACT6_M_130676",-2.73247
"ACT6_M_130678",4.15781
"ACT6_M_130679",-4.89738
"ACT6_M_130680",-6.54794
"ACT6_M_130684",2.92449
"ACT6_M_130685",0.201081
"ACT6_M_130686",-5.44566
"ACT6_M_130688",-2.67615
"ACT6_M_130690",-3.03191
"ACT6_M_130691",-5.48372
"ACT6_M_130694",-5.0794
"ACT6_M_130695",-11.0124
"ACT6_M_130696",-2.11345
"ACT6_M_130699",-2.91404
"ACT6_M_130701",1.14842
"ACT6_M_130704",-1.70057
"ACT6_M_130707",4.74179
"ACT6_M_130708",2.16635
"ACT6_M_130711",3.06194
"ACT6_M_130713",3.21762
"ACT6_M_130716",4.51092
"ACT6_M_130718",1.03774
"ACT6_M_130724",-7.1124
"ACT6_M_130726",-1.27483
"ACT6_M_130731",-0.898504
"ACT6_M_130732",4.83534
"ACT6_M_130737",1.07696
"ACT6_M_130738",-0.606946
"ACT6_M_130743",-2.68911
"ACT6_M_130744",-2.85834
"ACT6_M_130746",-3.6652
"ACT6_M_130747",-3.41376
"ACT6_M_130749",-5.97596
"ACT6_M_130752",-1.93217
"ACT6_M_130753",-1.09084
"ACT6_M_130754",-0.0497205
"ACT6_M_130756",-1.23484
"ACT6_M_130757",-1.07901
"ACT6_M_130759",-10.4435
"ACT6_M_130761",-2.69913
"ACT6_M_130763",-13.6188
"ACT6_M_130765",-5.11538
"ACT6_M_130767",-2.22409
"ACT6_M_130769",-1.3544
"ACT6_M_130770",3.29531
"ACT6_M_130774",3.63009
"ACT6_M_130776",4.69114
"ACT6_M_130779",3.99789
"ACT6_M_130780",7.32027
"ACT6_M_130781",4.04504
"ACT6_M_130787",-8.61117
"ACT6_M_130788",-5.379
"ACT6_M_130790",-12.0501
"ACT6_M_130797",-5.73165
"ACT6_M_130798",-3.89741
"ACT6_M_130801",-0.0619939
"ACT6_M_130805",6.22259
"ACT6_M_130806",-6.86692
"ACT6_M_130807",11.5583
"ACT6_M_130811",-2.13638
"ACT6_M_130816",3.21254
"ACT6_M_130817",1.31987
"ACT6_M_130818",5.98112
"ACT6_M_130819",9.30188
"ACT6_M_130820",0.281615
"ACT6_M_130821",1.78223
"ACT6_M_130823",-4.34516
"ACT6_M_130824",-1.70297
"ACT6_M_130825",-3.58816
"ACT6_M_130826",-0.380631
"ACT6_M_130827",1.75382
"ACT6_M_130828",-6.15003
"ACT6_M_130829",-1.79541
"ACT6_M_130830",-0.20461
"ACT6_M_130831",-6.20625
"ACT6_M_130832",-6.82758
"ACT6_M_130833",-1.88124
"ACT6_M_130834",-6.24092
"ACT6_M_130835",0.477364
"ACT6_M_130836",-5.60787
"ACT6_M_130837",-1.99485
"ACT6_M_130838",-1.90984
"ACT6_M_130839",-2.09283
"ACT6_M_130840",-10.5803
"ACT6_M_130841",-4.72542
"ACT6_M_130842",-5.10855
"ACT6_M_130845",-0.251827
"ACT6_M_130846",0.274623
"ACT6_M_130848",0.617931
"ACT6_M_130849",-1.97214
"ACT6_M_130851",-1.39319
"ACT6_M_130854",2.55321
"ACT6_M_130857",-12.0362
"ACT6_M_130858",-1.08397
"ACT6_M_130860",-15.4537
"ACT6_M_130864",-1.22624
"ACT6_M_130867",-13.5224
"ACT6_M_130870",0.578271
"ACT6_M_130872",-2.61062
"ACT6_M_130877",5.01
"ACT6_M_130878",3.46305
"ACT6_M_130879",3.56821
"ACT6_M_130880",3.44792
"ACT6_M_130881",5.92488
"ACT6_M_130882",6.19583
"ACT6_M_130883",5.09621
"ACT6_M_130886",-4.03896
"ACT6_M_130887",-1.79773
"ACT6_M_130888",-1.79773
"ACT6_M_130889",-1.097
"ACT6_M_130890",-2.75957
"ACT6_M_130894",-2.11462
"ACT6_M_130895",1.63389
"ACT6_M_130896",-6.55098
"ACT6_M_130897",-2.11464
"ACT6_M_130898",-3.86316
"ACT6_M_130899",1.10943
"ACT6_M_130901",3.1013
"ACT6_M_130903",-2.11468
"ACT6_M_130904",-2.02361
"ACT6_M_130905",-7.55597
"ACT6_M_130907",-1.32346
"ACT6_M_130908",1.22728
"ACT6_M_130909",-2.11471
"ACT6_M_130911",-1.04134
"ACT6_M_130919",-2.69253
"ACT6_M_130926",-4.22925
"ACT6_M_130928",-0.0948889
"ACT6_M_130930",-5.29513
"ACT6_M_130933",-4.22548
"ACT6_M_130934",0.58278
"ACT6_M_130935",-2.17569
"ACT6_M_130936",0.777
"ACT6_M_130937",-0.213533
"ACT6_M_130939",1.72089
"ACT6_M_130940",-10.2984
"ACT6_M_130949",-4.84201
"ACT6_M_130952",2.21446
"ACT6_M_130954",3.5065
"ACT6_M_130956",-0.812344
"ACT6_M_130957",0.127408
"ACT6_M_130958",-1.31387
"ACT6_M_130959",-0.525411
"ACT6_M_130964",2.54514
"ACT6_M_130965",-0.943276
"ACT6_M_130966",1.20293
"ACT6_M_130970",2.73836
"ACT6_M_130971",2.73836
"ACT6_M_130976",4.11826
"ACT6_M_130982",-1.86954
"ACT6_M_130983",-1.98877
"ACT6_M_130984",0.408197
"ACT6_M_130986",-2.88587
"ACT6_M_130990",-1.75563
"ACT6_M_130993",-1.36761
"ACT6_M_130995",1.85749
"ACT6_M_130997",-9.5292
"ACT6_M_130998",1.12276
"ACT6_M_131005",5.14528
"ACT6_M_131007",8.6339
"ACT6_M_131019",13.0567
"ACT6_M_131021",-4.24065
"ACT6_M_131022",-9.67817
"ACT6_M_131023",-7.91713
"ACT6_M_131024",-3.40791
"ACT6_M_131025",-3.9154
"ACT6_M_131027",-3.90331
"ACT6_M_131028",-8.24236
"ACT6_M_131029",-6.80773
"ACT6_M_131031",-4.35551
"ACT6_M_131032",1.477
"ACT6_M_131034",-11.0566
"ACT6_M_131035",-1.49828
"ACT6_M_131037",-7.96521
"ACT6_M_131038",-6.77993
"ACT6_M_131039",-11.226
"ACT6_M_131040",-3.36221
"ACT6_M_131041",-3.53749
"ACT6_M_131042",-1.54844
"ACT6_M_131044",-2.42992
"ACT6_M_131049",0.826408
"ACT6_M_131050",-0.196078
"ACT6_M_131051",4.39158
"ACT6_M_131052",3.19422
"ACT6_M_131054",-2.52611
"ACT6_M_131057",-9.24273
"ACT6_M_131058",-4.352
"ACT6_M_131059",6.69282
"ACT6_M_131064",10.9748
"ACT6_M_131065",0.232761
"ACT6_M_131066",4.34143
"ACT6_M_131067",0.317176
"ACT6_M_131068",0.232744
"ACT6_M_131069",-2.41941
"ACT6_M_131070",0.699206
"ACT6_M_131071",0.00398128
"ACT6_M_131072",-2.41943
"ACT6_M_131073",1.17019
"ACT6_M_131076",1.20729
"ACT6_M_131080",-1.70013
"ACT6_M_131081",0.699141
"ACT6_M_131088",-2.1766
"ACT6_M_131089",1.21754
"ACT6_M_131090",-1.31968
"ACT6_M_131091",-2.81662
"ACT6_M_131094",1.92824
"ACT6_M_131095",2.75459
"ACT6_M_131097",-1.45946
"ACT6_M_131105",-5.78792
"ACT6_M_131106",-2.73507
"ACT6_M_131110",2.35792
"ACT6_M_131114",-0.630522
"ACT6_M_131115",-2.59573
"ACT6_M_131116",-2.05235
"ACT6_M_131117",-4.76281
"ACT6_M_131118",2.9934
"ACT6_M_131119",-3.14021
"ACT6_M_131121",-2.18504
"ACT6_M_131122",-4.1482
"ACT6_M_131128",4.82141
"ACT6_M_131133",3.46716
"ACT6_M_131135",-0.210742
"ACT6_M_131136",3.3421
"ACT6_M_131143",0.160148
"ACT6_M_131145",-1.39509
"ACT6_M_131148",0.904651
"ACT6_M_131149",-4.37322
"ACT6_M_131150",-2.09909
"ACT6_M_131151",0.275685
"ACT6_M_131152",-2.64081
"ACT6_M_131153",4.11565
"ACT6_M_131154",-3.57528
"ACT6_M_131155",0.713732
"ACT6_M_131157",1.98199
"ACT6_M_131159",-2.64085
"ACT6_M_131160",0.562324
"ACT6_M_131161",4.1156
"ACT6_M_131166",-0.945974
"ACT6_M_131167",-0.653409
"ACT6_M_131168",3.47098
"ACT6_M_131169",-2.25363
"ACT6_M_131173",1.88059
"ACT6_M_131174",4.74277
"ACT6_M_131176",3.90861
"ACT6_M_131179",3.1689
"ACT6_M_131182",5.678
"ACT6_M_131187",12.584
"ACT6_M_131189",10.635
"ACT6_M_131192",9.67125
"ACT6_M_131193",9.90032
"ACT6_M_131194",8.56362
"ACT6_M_131195",8.81768
"ACT6_M_131197",8.55101
"ACT6_M_131198",5.76223
"ACT6_M_131199",8.46582
"ACT6_M_131201",9.59662
"ACT6_M_131205",7.00879
"ACT6_M_131209",1.09904
"ACT6_M_131210",-5.53617
"ACT6_M_131211",-2.40475
"ACT6_M_131212",-2.40476
"ACT6_M_131213",-0.0462213
"ACT6_M_131215",2.96425
"ACT6_M_131219",-4.37485
"ACT6_M_131220",2.28552
"ACT6_M_131224",-7.70689
"ACT6_M_131228",1.87267
"ACT6_M_131233",-4.09889
"ACT6_M_131239",-6.37269
"ACT6_M_131240",-5.30993
"ACT6_M_131241",-5.87902
"ACT6_M_131242",-5.39332
"ACT6_M_131243",4.14745
"ACT6_M_131244",1.27012
"ACT6_M_131245",1.60661
"ACT6_M_131247",-3.5695
"ACT6_M_131249",-0.936518
"ACT6_M_131250",-2.13079
"ACT6_M_131251",-2.13079
"ACT6_M_131252",-0.038736
"ACT6_M_131253",-0.853839
"ACT6_M_131258",-3.96569
"ACT6_M_131264",-6.27864
"ACT6_M_131265",-6.22345
"ACT6_M_131266",2.29059
"ACT6_M_131267",-1.31149
"ACT6_M_131268",-3.41573
"ACT6_M_131271",-7.4803
"ACT6_M_131272",-10.6863
"ACT6_M_131275",3.59257
"ACT6_M_131276",10.3374
"ACT6_M_131279",-1.93233
"ACT6_M_131280",-2.66702
"ACT6_M_131282",1.61323
"ACT6_M_131285",5.44595
"ACT6_M_131288",1.66792
"ACT6_M_131289",-5.61615
"ACT6_M_131291",9.14227
"ACT6_M_131298",0.212313
"ACT6_M_131301",-1.49679
"ACT6_M_131303",-1.3152
"ACT6_M_131304",1.01801
"ACT6_M_131306",-6.96056
"ACT6_M_131312",0.745994
"ACT6_M_131318",-1.62861
"ACT6_M_131328",-7.2411
"ACT6_M_131330",-3.30638
"ACT6_M_131334",-3.83529
"ACT6_M_131336",-8.58274
"ACT6_M_131341",0.441006
"ACT6_M_131344",-2.27376
"ACT6_M_131345",-0.602433
"ACT6_M_131346",-3.53132
"ACT6_M_131347",-2.99303
"ACT6_M_131348",-6.1671
"ACT6_M_131349",1.17826
"ACT6_M_131350",-2.50766
"ACT6_M_131351",-2.32711
"ACT6_M_131352",-1.41144
"ACT6_M_131353",-2.21852
"ACT6_M_131357",5.50712
"ACT6_M_131362",-3.51434
"ACT6_M_131367",-0.851381
"ACT6_M_131368",0.316034
"ACT6_M_131369",2.83979
"ACT6_M_131370",-1.98947
"ACT6_M_131371",-5.58935
"ACT6_M_131372",-8.30614
"ACT6_M_131375",0.15798
"ACT6_M_131377",-7.67882
"ACT6_M_131379",-1.74368
"ACT6_M_131380",4.98099
"ACT6_M_131384",-1.20079
"ACT6_M_131385",8.19659
"ACT6_M_131389",-4.03212
"ACT6_M_131398",1.9891
"ACT6_M_131401",-5.75305
"ACT6_M_131402",-3.84318
"ACT6_M_131403",-10.3195
"ACT6_M_131404",-9.66048
"ACT6_M_131405",1.05277
"ACT6_M_131406",0.423551
"ACT6_M_131410",2.17467
"ACT6_M_131411",0.0183227
"ACT6_M_131412",0.748768
"ACT6_M_131413",4.01059
"ACT6_M_131416",-2.07442
"ACT6_M_131418",-0.832042
"ACT6_M_131419",-0.832048
"ACT6_M_131420",1.36227
"ACT6_M_131422",1.03993
"ACT6_M_131424",7.51387
"ACT6_M_131425",3.55634
"ACT6_M_131426",10.266
"ACT6_M_131437",3.0467
"ACT6_M_131442",-4.78011
"ACT6_M_131443",-4.07028
"ACT6_M_131445",5.66863
"ACT6_M_131449",0.432367
"ACT6_M_131450",1.42406
"ACT6_M_131451",-0.20453
"ACT6_M_131453",14.9206
"ACT6_M_131454",6.82685
"ACT6_M_131455",9.00711
"ACT6_M_131457",9.01681
"ACT6_M_131461",-0.897155
"ACT6_M_131467",1.54618
"ACT6_M_131470",1.5497
"ACT6_M_131474",1.69236
"ACT6_M_131477",-0.513345
"ACT6_M_131478",-1.52651
"ACT6_M_131479",-8.83711
"ACT6_M_131482",5.35831
"ACT6_M_131484",1.78939
"ACT6_M_131487",-6.94011
"ACT6_M_131488",-4.49732
"ACT6_M_131490",-1.33787
"ACT6_M_131491",-6.53017
"ACT6_M_131492",-2.05072
"ACT6_M_131493",-2.179
"ACT6_M_131495",3.40636
"ACT6_M_131502",-2.17058
"ACT6_M_131503",-3.73244
"ACT6_M_131504",-2.34293
"ACT6_M_131505",2.73189
"ACT6_M_131507",-4.40687
"ACT6_M_131508",0.193021
"ACT6_M_131512",-3.95015
"ACT6_M_131513",1.41705
"ACT6_M_131514",-0.479829
"ACT6_M_131515",-8.61903
"ACT6_M_131516",-2.24245
"ACT6_M_131517",-5.24902
"ACT6_M_131520",-1.58512
"ACT6_M_131523",-2.1729
"ACT6_M_131524",1.75005
"ACT6_M_131525",1.63705
"ACT6_M_131528",-0.874216
"ACT6_M_131534",-1.86885
"ACT6_M_131536",-1.00031
"ACT6_M_131538",-6.94682
"ACT6_M_131539",-6.25076
"ACT6_M_131540",-4.17846
"ACT6_M_131542",-3.16519
"ACT6_M_131543",-3.25252
"ACT6_M_131544",-7.03128
"ACT6_M_131545",-7.03129
"ACT6_M_131546",-7.70147
"ACT6_M_131547",-3.99658
"ACT6_M_131548",-7.41922
"ACT6_M_131549",-9.63423
"ACT6_M_131550",-2.24168
"ACT6_M_131551",-3.4616
"ACT6_M_131552",-1.722
"ACT6_M_131553",-3.13931
"ACT6_M_131554",-3.13932
"ACT6_M_131555",-1.94779
"ACT6_M_131556",-3.13933
"ACT6_M_131561",-3.13936
"ACT6_M_131562",0.666386
"ACT6_M_131563",1.19943
"ACT6_M_131564",0.940006
"ACT6_M_131566",2.65231
"ACT6_M_131568",-5.62598
"ACT6_M_131570",-5.66984
"ACT6_M_131571",0.831948
"ACT6_M_131572",10.861
"ACT6_M_131573",8.19547
"ACT6_M_131575",-6.05333
"ACT6_M_131577",-5.47401
"ACT6_M_131578",-4.79502
"ACT6_M_131579",-2.26082
"ACT6_M_131580",6.06493
"ACT6_M_131581",5.69045
"ACT6_M_131582",4.51923
"ACT6_M_131583",7.31298
"ACT6_M_131584",-0.999918
"ACT6_M_131585",-6.06318
"ACT6_M_131589",-5.66023
"ACT6_M_131590",1.23685
"ACT6_M_131591",-2.23016
"ACT6_M_131592",-7.90063
"ACT6_M_131593",-5.14955
"ACT6_M_131595",0.274585
"ACT6_M_131597",-0.656129
"ACT6_M_131598",-2.2891
"ACT6_M_131600",-3.88069
"ACT6_M_131601",-1.95766
"ACT6_M_131603",-2.17966
"ACT6_M_131604",-3.23889
"ACT6_M_131605",-0.846867
"ACT6_M_131607",-3.60929
"ACT6_M_131612",-0.729216
"ACT6_M_131615",-2.4888
"ACT6_M_131616",-4.89046
"ACT6_M_131620",-0.364404
"ACT6_M_131621",8.96743
"ACT6_M_131622",3.99907
"ACT6_M_131623",5.63579
